"","unique_squirrel_id","hectare","shift","date","hectare_squirrel_number","age","primary_fur_color","highlight_fur_color","combination_of_primary_and_highlight_color","location","lat_long","long","lat","activity","reaction","sounds"
"1544","12E-PM-1018-03","12E","2",2018-10-18,3,"1","2",NA,"Cinnamon+","1","POINT (-73.9713906492842 40.7750061310143)",-73.9713906492842,40.7750061310143,"4","2","0"
"1545","18I-PM-1007-07","18I","2",2018-10-07,7,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9642111283068 40.7777713985327)",-73.9642111283068,40.7777713985327,"3","1","0"
"1546","18F-PM-1008-01","18F","2",2018-10-08,1,"1","1","White","Gray+White","1","POINT (-73.9669207809051 40.7792767850126)",-73.9669207809051,40.7792767850126,"2","1","0"
"1547","8B-AM-1007-08","08B","1",2018-10-07,8,"1","1",NA,"Gray+","2","POINT (-73.976422624924 40.7735818387346)",-73.976422624924,40.7735818387346,"2","1","0"
"1548","33E-PM-1012-04","33E","2",2018-10-12,4,"1","1","White","Gray+White","1","POINT (-73.958939037549 40.7913193931203)",-73.958939037549,40.7913193931203,"3","0","0"
"1549","3B-AM-1010-03","03B","1",2018-10-10,3,"2","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9790044506465 40.7689469479245)",-73.9790044506465,40.7689469479245,"5","2","0"
"1550","1D-AM-1006-01","01D","1",2018-10-06,1,"2","1","White","Gray+White","1","POINT (-73.9777978497894 40.7668620784309)",-73.9777978497894,40.7668620784309,"1","0","0"
"1551","16D-PM-1010-10","16D","2",2018-10-10,10,"1","1",NA,"Gray+","1","POINT (-73.9698642668906 40.7784669316504)",-73.9698642668906,40.7784669316504,"2","1","0"
"1552","6A-PM-1012-03","06A","2",2018-10-12,3,"1","2","White","Cinnamon+White","1","POINT (-73.9785114291288 40.7719779589449)",-73.9785114291288,40.7719779589449,"1","0","0"
"1553","8I-PM-1013-02","08I","2",2018-10-13,2,"1","1","Cinnamon, White","Gray+Cinnamon, White","1","POINT (-73.9695655231393 40.7698324659513)",-73.9695655231393,40.7698324659513,"2","1","0"
"1554","15E-AM-1013-03","15E","1",2018-10-13,3,"1","1",NA,"Gray+","2","POINT (-73.9690645326017 40.7773822116124)",-73.9690645326017,40.7773822116124,"0","2","0"
"1555","25I-PM-1007-06","25I","2",2018-10-07,6,"0","0",NA,"+","2","POINT (-73.9597462612063 40.7832801145306)",-73.9597462612063,40.7832801145306,"0","0","2"
"1556","1D-AM-1006-06","01D","1",2018-10-06,6,"2","1","Cinnamon, White","Gray+Cinnamon, White","1","POINT (-73.9784942525972 40.7672600003683)",-73.9784942525972,40.7672600003683,"1","0","0"
"1557","3F-AM-1006-06","03F","1",2018-10-06,6,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9746238280116 40.7671491962844)",-73.9746238280116,40.7671491962844,"3","1","0"
"1558","7H-AM-1006-09","07H","1",2018-10-06,9,"1","1","Cinnamon","Gray+Cinnamon","0","POINT (-73.9705331808443 40.7699943571296)",-73.9705331808443,40.7699943571296,"3","3","0"
"1559","22B-AM-1013-02","22B","1",2018-10-13,2,"1","2",NA,"Cinnamon+","1","POINT (-73.968200390984 40.7837095769482)",-73.968200390984,40.7837095769482,"3","1","0"
"1560","32A-PM-1013-08","32A","2",2018-10-13,8,"1","1","White","Gray+White","1","POINT (-73.9631648674122 40.7926529617419)",-73.9631648674122,40.7926529617419,"3","1","0"
"1561","27I-AM-1007-01","27I","1",2018-10-07,1,"1","2","Gray","Cinnamon+Gray","2","POINT (-73.9587072763996 40.7850256219415)",-73.9587072763996,40.7850256219415,"4","2","0"
"1562","31A-PM-1017-02","31A","2",2018-10-17,2,"1","2","White","Cinnamon+White","1","POINT (-73.96423978295472 40.7918992406575)",-73.9642397829547,40.7918992406575,"2","0","0"
"1563","8D-AM-1007-06","08D","1",2018-10-07,6,"1","1",NA,"Gray+","1","POINT (-73.974084681071 40.7728197139621)",-73.974084681071,40.7728197139621,"1","0","0"
"1564","15G-AM-1008-04","15G","1",2018-10-08,4,"1","1",NA,"Gray+","1","POINT (-73.9676270670996 40.776391443152)",-73.9676270670996,40.776391443152,"5","0","1"
"1565","15D-PM-1017-02","15D","2",2018-10-17,2,"1","1","Cinnamon","Gray+Cinnamon","2","POINT (-73.9703816112358 40.7773846065919)",-73.9703816112358,40.7773846065919,"4","1","0"
"1566","1B-AM-1012-13","01B","1",2018-10-12,13,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9803895322385 40.7680730789944)",-73.9803895322385,40.7680730789944,"1","1","0"
"1567","14E-AM-1008-16","14E","1",2018-10-08,16,"1","1",NA,"Gray+","2","POINT (-73.9695133370801 40.7765009796853)",-73.9695133370801,40.7765009796853,"4","1","0"
"1568","4C-PM-1010-12","04C","2",2018-10-10,12,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9774407362587 40.7698056129554)",-73.9774407362587,40.7698056129554,"1","0","0"
"1569","11I-PM-1012-05","11I","2",2018-10-12,5,"1","1",NA,"Gray+","2","POINT (-73.9681079869821 40.7723494081345)",-73.9681079869821,40.7723494081345,"1","0","0"
"1570","7F-AM-1008-03","07F","1",2018-10-08,3,"1","1",NA,"Gray+","2","POINT (-73.973047824163 40.7700873791211)",-73.973047824163,40.7700873791211,"4","1","0"
"1571","28A-PM-1007-02","28A","2",2018-10-07,2,"1","1",NA,"Gray+","1","POINT (-73.9662864884789 40.7891062338302)",-73.9662864884789,40.7891062338302,"1","1","0"
"1572","16F-PM-1013-05","16F","2",2018-10-13,5,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9673129010312 40.7778169845999)",-73.9673129010312,40.7778169845999,"2","2","0"
"1573","41E-PM-1013-03","41E","2",2018-10-13,3,"1","2","Gray, White","Cinnamon+Gray, White","2","POINT (-73.9540197079615 40.798039260983)",-73.9540197079615,40.798039260983,"3","0","0"
"1574","25I-PM-1007-04","25I","2",2018-10-07,4,"1","1",NA,"Gray+","2","POINT (-73.9595613548804 40.7838057527338)",-73.9595613548804,40.7838057527338,"4","0","0"
"1575","42C-PM-1013-05","42C","2",2018-10-13,5,"1","1",NA,"Gray+","2","POINT (-73.9561840935803 40.7992037821497)",-73.9561840935803,40.7992037821497,"2","1","1"
"1576","7H-AM-1006-13","07H","1",2018-10-06,13,"1","1",NA,"Gray+","2","POINT (-73.9703169373939 40.7700658823854)",-73.9703169373939,40.7700658823854,"1","1","0"
"1577","34A-AM-1012-02","34A","1",2018-10-12,2,"1","1","Cinnamon, White","Gray+Cinnamon, White","2","POINT (-73.9619985187616 40.7943277743532)",-73.9619985187616,40.7943277743532,"1","1","0"
"1578","20F-PM-1007-08","20F","2",2018-10-07,8,"1","2","White","Cinnamon+White","1","POINT (-73.965390623703 40.7807731363782)",-73.965390623703,40.7807731363782,"3","2","0"
"1579","8E-AM-1013-02","08E","1",2018-10-13,2,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9735298943321 40.7714939993589)",-73.9735298943321,40.7714939993589,"3","1","0"
"1580","6B-AM-1012-01","06B","1",2018-10-12,1,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.97683095561271 40.7717803706095)",-73.9768309556127,40.7717803706095,"1","1","0"
"1581","4C-PM-1010-07","04C","2",2018-10-10,7,"1","1","White","Gray+White","1","POINT (-73.9775079672882 40.7691500357424)",-73.9775079672882,40.7691500357424,"3","1","0"
"1582","14C-PM-1006-01","14C","2",2018-10-06,1,"1","1","Cinnamon","Gray+Cinnamon","2","POINT (-73.97157754108 40.7776249963967)",-73.97157754108,40.7776249963967,"4","2","2"
"1583","1B-PM-1019-08","01B","2",2018-10-19,8,"1","1","White","Gray+White","1","POINT (-73.9804065254162 40.7681481183296)",-73.9804065254162,40.7681481183296,"2","1","0"
"1584","21A-AM-1019-04","21A","1",2018-10-19,4,"2","1","Black","Gray+Black","1","POINT (-73.9701030393506 40.7838953063625)",-73.9701030393506,40.7838953063625,"3","1","0"
"1585","38C-PM-1014-05","38C","2",2018-10-14,5,"1","1","Cinnamon, White","Gray+Cinnamon, White","1","POINT (-73.9581310602492 40.7960214726964)",-73.9581310602492,40.7960214726964,"5","2","0"
"1586","36A-PM-1013-04","36A","2",2018-10-13,4,"0","1","White","Gray+White","1","POINT (-73.9611312355348 40.7950130863913)",-73.9611312355348,40.7950130863913,"0","1","0"
"1587","14C-PM-1006-03","14C","2",2018-10-06,3,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9714150090362 40.7774976423922)",-73.9714150090362,40.7774976423922,"2","1","0"
"1588","2B-PM-1013-05","02B","2",2018-10-13,5,"1","1","White","Gray+White","1","POINT (-73.9805517765469 40.7683044693163)",-73.9805517765469,40.7683044693163,"1","0","0"
"1589","8I-AM-1006-01","08I","1",2018-10-06,1,"1","1","White","Gray+White","1","POINT (-73.9693209851947 40.7707450042769)",-73.9693209851947,40.7707450042769,"1","1","1"
"1590","40C-PM-1006-02","40C","2",2018-10-06,2,"1","1",NA,"Gray+","1","POINT (-73.9567062023419 40.797482865196)",-73.9567062023419,40.797482865196,"4","0","0"
"1591","34B-PM-1007-01","34B","2",2018-10-07,1,"1","1","White","Gray+White","1","POINT (-73.9610388059192 40.79395293584)",-73.9610388059192,40.79395293584,"1","1","0"
"1592","40B-AM-1019-04","40B","1",2018-10-19,4,"2","1","Cinnamon, White","Gray+Cinnamon, White","1","POINT (-73.9576223390082 40.79797466396471)",-73.9576223390082,40.7979746639647,"4","3","0"
"1593","31H-PM-1008-05","31H","2",2018-10-08,5,"1","1","Cinnamon, White","Gray+Cinnamon, White","2","POINT (-73.9575517912392 40.7889158268192)",-73.9575517912392,40.7889158268192,"4","2","0"
"1594","16F-AM-1008-02","16F","1",2018-10-08,2,"1","1","Cinnamon, White","Gray+Cinnamon, White","1","POINT (-73.9676539688726 40.7777229934129)",-73.9676539688726,40.7777229934129,"3","0","0"
"1595","5B-PM-1013-05","05B","2",2018-10-13,5,"1","1",NA,"Gray+","2","POINT (-73.9778730762957 40.770827251547)",-73.9778730762957,40.770827251547,"1","2","0"
"1596","4E-AM-1020-02","04E","1",2018-10-20,2,"1","1","Cinnamon, White","Gray+Cinnamon, White","2","POINT (-73.9754696312232 40.768191647092)",-73.9754696312232,40.768191647092,"4","1","0"
"1597","22C-PM-1006-11","22C","2",2018-10-06,11,"2","1",NA,"Gray+","2","POINT (-73.9666945123922 40.7839956493194)",-73.9666945123922,40.7839956493194,"4","0","1"
"1598","4B-AM-1010-04","04B","1",2018-10-10,4,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9789401448556 40.7697373141498)",-73.9789401448556,40.7697373141498,"2","3","0"
"1599","7F-AM-1008-08","07F","1",2018-10-08,8,"1","1",NA,"Gray+","2","POINT (-73.9726828460055 40.7705707694822)",-73.9726828460055,40.7705707694822,"4","1","0"
"1600","5B-PM-1013-06","05B","2",2018-10-13,6,"1","1",NA,"Gray+","2","POINT (-73.9782603348665 40.7705790257951)",-73.9782603348665,40.7705790257951,"1","0","0"
"1601","2F-AM-1006-04","02F","1",2018-10-06,4,"1","1","Cinnamon, White","Gray+Cinnamon, White","1","POINT (-73.97530937770001 40.7666673897583)",-73.9753093777,40.7666673897583,"1","1","0"
"1602","42D-PM-1013-02","42D","2",2018-10-13,2,"1","2","Gray","Cinnamon+Gray","1","POINT (-73.9544278270221 40.7987827316512)",-73.9544278270221,40.7987827316512,"5","1","0"
"1603","7F-AM-1008-10","07F","1",2018-10-08,10,"1","1",NA,"Gray+","1","POINT (-73.9728836727349 40.770815850599)",-73.9728836727349,40.770815850599,"1","1","0"
"1604","42D-AM-1014-02","42D","1",2018-10-14,2,"1","1","Cinnamon, White","Gray+Cinnamon, White","1","POINT (-73.9545929242174 40.7986940168685)",-73.9545929242174,40.7986940168685,"2","1","0"
"1605","14A-PM-1014-05","14A","2",2018-10-14,5,"1","1","White","Gray+White","1","POINT (-73.97346444707661 40.7782766486921)",-73.9734644470766,40.7782766486921,"1","1","0"
"1606","14F-PM-1012-09","14F","2",2018-10-12,9,"1","2","Gray, White","Cinnamon+Gray, White","1","POINT (-73.9690362384597 40.7767162824413)",-73.9690362384597,40.7767162824413,"2","1","0"
"1607","32B-PM-1010-05","32B","2",2018-10-10,5,"1","1",NA,"Gray+","1","POINT (-73.9628932797886 40.7923116396365)",-73.9628932797886,40.7923116396365,"1","0","0"
"1608","6C-AM-1007-02","06C","1",2018-10-07,2,"1","0",NA,"+","2","POINT (-73.9770508584979 40.7710769301257)",-73.9770508584979,40.7710769301257,"4","0","0"
"1609","39F-PM-1006-04","39F","2",2018-10-06,4,"1","1","Cinnamon","Gray+Cinnamon","2","POINT (-73.9545425520879 40.7956853415959)",-73.9545425520879,40.7956853415959,"4","2","0"
"1610","18I-PM-1007-01","18I","2",2018-10-07,1,"1","1","Cinnamon","Gray+Cinnamon","2","POINT (-73.9639024988123 40.7776953065849)",-73.9639024988123,40.7776953065849,"4","1","0"
"1611","30E-AM-1008-03","30E","1",2018-10-08,3,"1","1",NA,"Gray+","2","POINT (-73.9607056611532 40.7889786103871)",-73.9607056611532,40.7889786103871,"4","1","0"
"1612","21E-AM-1017-03","21E","1",2018-10-17,3,"1","1",NA,"Gray+","2","POINT (-73.9655238539833 40.7815633947684)",-73.9655238539833,40.7815633947684,"5","1","0"
"1613","8C-AM-1007-01","08C","1",2018-10-07,1,"1","1",NA,"Gray+","1","POINT (-73.9746049088475 40.7728776887397)",-73.9746049088475,40.7728776887397,"1","1","0"
"1614","38A-AM-1019-02","38A","1",2018-10-19,2,"1","1",NA,"Gray+","2","POINT (-73.9599202233536 40.7972599930224)",-73.9599202233536,40.7972599930224,"1","1","0"
"1615","2A-AM-1010-07","02A","1",2018-10-10,7,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9806718258385 40.76927768969951)",-73.9806718258385,40.7692776896995,"2","0","0"
"1616","38E-AM-1010-01","38E","1",2018-10-10,1,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9564215689843 40.7957539444068)",-73.9564215689843,40.7957539444068,"3","1","0"
"1617","21G-PM-1007-03","21G","2",2018-10-07,3,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.96426660132072 40.7810384867375)",-73.9642666013207,40.7810384867375,"3","1","0"
"1618","3F-AM-1006-04","03F","1",2018-10-06,4,"1","2","White","Cinnamon+White","1","POINT (-73.9752029513644 40.7671734667361)",-73.9752029513644,40.7671734667361,"3","2","0"
"1619","2F-PM-1014-02","02F","2",2018-10-14,2,"1","1",NA,"Gray+","1","POINT (-73.9755836827968 40.7670239327996)",-73.9755836827968,40.7670239327996,"3","1","0"
"1620","8D-PM-1007-03","08D","2",2018-10-07,3,"1","2","Gray","Cinnamon+Gray","0","POINT (-73.9744555348544 40.7728498106357)",-73.9744555348544,40.7728498106357,"3","2","0"
"1621","22G-AM-1018-03","22G","1",2018-10-18,3,"2","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9635606199784 40.782206970617)",-73.9635606199784,40.782206970617,"2","2","0"
"1622","8E-AM-1013-01","08E","1",2018-10-13,1,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9734969320943 40.7722754599865)",-73.9734969320943,40.7722754599865,"2","2","0"
"1623","35A-PM-1013-09","35A","2",2018-10-13,9,"0","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9615090149261 40.7945150173918)",-73.9615090149261,40.7945150173918,"2","2","0"
"1624","8A-AM-1013-04","08A","1",2018-10-13,4,"2","0",NA,"+","2","POINT (-73.9770119133023 40.7732949090005)",-73.9770119133023,40.7732949090005,"1","3","0"
"1625","8D-AM-1007-05","08D","1",2018-10-07,5,"1","1",NA,"Gray+","2","POINT (-73.9737060043988 40.7725660224983)",-73.9737060043988,40.7725660224983,"2","0","0"
"1626","1I-PM-1012-02","01I","2",2018-10-12,2,"2","1","Black, Cinnamon, White","Gray+Black, Cinnamon, White","2","POINT (-73.9736873018042 40.7649106677138)",-73.9736873018042,40.7649106677138,"4","2","1"
"1627","35A-PM-1013-04","35A","2",2018-10-13,4,"1","1",NA,"Gray+","1","POINT (-73.9617519095277 40.7947179071388)",-73.9617519095277,40.7947179071388,"3","2","0"
"1628","26I-PM-1010-03","26I","2",2018-10-10,3,"1","1","Black, Cinnamon, White","Gray+Black, Cinnamon, White","2","POINT (-73.9594391759139 40.784115697669)",-73.9594391759139,40.784115697669,"4","1","0"
"1629","7H-AM-1006-01","07H","1",2018-10-06,1,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9713665249614 40.7697178648002)",-73.9713665249614,40.7697178648002,"1","1","0"
"1630","7C-PM-1020-06","07C","2",2018-10-20,6,"1","1",NA,"Gray+","1","POINT (-73.9759428006237 40.7715081817329)",-73.9759428006237,40.7715081817329,"5","0","2"
"1631","16C-AM-1014-01","16C","1",2018-10-14,1,"2","1",NA,"Gray+","2","POINT (-73.9710025484537 40.7792529489016)",-73.9710025484537,40.7792529489016,"4","1","0"
"1632","36I-PM-1007-11","36I","2",2018-10-07,11,"2","2","Gray","Cinnamon+Gray","2","POINT (-73.9527196716568 40.792363826828)",-73.9527196716568,40.792363826828,"4","2","0"
"1633","37B-AM-1018-02","37B","1",2018-10-18,2,"1","1",NA,"Gray+","1","POINT (-73.9592392692535 40.7961869951798)",-73.9592392692535,40.7961869951798,"2","2","0"
"1634","8C-AM-1007-02","08C","1",2018-10-07,2,"1","1",NA,"Gray+","1","POINT (-73.9747060143742 40.7728528164878)",-73.9747060143742,40.7728528164878,"3","0","0"
"1635","2I-AM-1006-02","02I","1",2018-10-06,2,"1","1",NA,"Gray+","1","POINT (-73.9726459773995 40.7656357433691)",-73.9726459773995,40.7656357433691,"3","1","0"
"1636","41D-PM-1014-02","41D","2",2018-10-14,2,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9560731738677 40.7980336018554)",-73.9560731738677,40.7980336018554,"1","2","0"
"1637","7I-PM-1013-04","07I","2",2018-10-13,4,"1","2","Gray","Cinnamon+Gray","1","POINT (-73.9701408623121 40.7695511718541)",-73.9701408623121,40.7695511718541,"1","0","0"
"1638","10G-PM-1017-05","10G","2",2018-10-17,5,"2","1",NA,"Gray+","1","POINT (-73.9699513151755 40.7722062991044)",-73.9699513151755,40.7722062991044,"2","1","0"
"1639","7B-AM-1008-06","07B","1",2018-10-08,6,"1","1",NA,"Gray+","1","POINT (-73.9770628333002 40.7728567364852)",-73.9770628333002,40.7728567364852,"3","1","0"
"1640","14A-PM-1014-04","14A","2",2018-10-14,4,"1","1","Cinnamon, White","Gray+Cinnamon, White","1","POINT (-73.9736800575584 40.7783069735758)",-73.9736800575584,40.7783069735758,"5","1","0"
"1641","33G-AM-1013-01","33G","1",2018-10-13,1,"1","2",NA,"Cinnamon+","2","POINT (-73.9564632239432 40.7904807427954)",-73.9564632239432,40.7904807427954,"4","1","0"
"1642","21E-PM-1012-01","21E","2",2018-10-12,1,"1","1",NA,"Gray+","2","POINT (-73.9653135277149 40.7817434070169)",-73.9653135277149,40.7817434070169,"4","0","0"
"1643","14D-PM-1019-15","14D","2",2018-10-19,15,"1","1",NA,"Gray+","1","POINT (-73.9708860879459 40.7768376656119)",-73.9708860879459,40.7768376656119,"3","0","0"
"1644","37I-AM-1010-02","37I","1",2018-10-10,2,"1","1",NA,"Gray+","1","POINT (-73.9530535624781 40.7929809144271)",-73.9530535624781,40.7929809144271,"1","2","0"
"1645","8E-PM-1008-06","08E","2",2018-10-08,6,"1","1","White","Gray+White","1","POINT (-73.9734654671008 40.7715988711659)",-73.9734654671008,40.7715988711659,"5","0","0"
"1646","33B-PM-1010-08","33B","2",2018-10-10,8,"2","1",NA,"Gray+","2","POINT (-73.9619673317128 40.7924176673037)",-73.9619673317128,40.7924176673037,"4","2","0"
"1647","22C-PM-1006-13","22C","2",2018-10-06,13,"2","1",NA,"Gray+","1","POINT (-73.9669782832746 40.7841166727168)",-73.9669782832746,40.7841166727168,"1","0","0"
"1648","3B-PM-1007-08","03B","2",2018-10-07,8,"2","1",NA,"Gray+","1","POINT (-73.9795585338537 40.768895893226)",-73.9795585338537,40.768895893226,"2","1","0"
"1649","2C-PM-1013-07","02C","2",2018-10-13,7,"1","1","White","Gray+White","0","POINT (-73.9790263372004 40.7683513714892)",-73.9790263372004,40.7683513714892,"1","0","0"
"1650","12G-PM-1007-02","12G","2",2018-10-07,2,"0","1",NA,"Gray+","2","POINT (-73.969347812694 40.7744098063421)",-73.969347812694,40.7744098063421,"5","0","0"
"1651","10A-AM-1006-01","10A","1",2018-10-06,1,"1","2","White","Cinnamon+White","1","POINT (-73.9762494239719 40.7750175306716)",-73.9762494239719,40.7750175306716,"2","3","0"
"1652","9B-PM-1013-09","09B","2",2018-10-13,9,"2","1",NA,"Gray+","1","POINT (-73.9763373510536 40.7741168933928)",-73.9763373510536,40.7741168933928,"3","2","0"
"1653","42I-PM-1014-02","42I","2",2018-10-14,2,"1","2","White","Cinnamon+White","2","POINT (-73.9498421746221 40.7969397424182)",-73.9498421746221,40.7969397424182,"1","2","0"
"1654","21A-AM-1019-01","21A","1",2018-10-19,1,"2","1","Black","Gray+Black","2","POINT (-73.9695881075086 40.7842441291991)",-73.9695881075086,40.7842441291991,"4","0","0"
"1655","6C-AM-1007-08","06C","1",2018-10-07,8,"1","0",NA,"+","2","POINT (-73.9766342125035 40.7715437147052)",-73.9766342125035,40.7715437147052,"4","0","0"
"1656","19B-PM-1018-04","19B","2",2018-10-18,4,"1","1","Cinnamon, White","Gray+Cinnamon, White","1","POINT (-73.969570012716 40.7816501516863)",-73.969570012716,40.7816501516863,"3","0","0"
"1657","40D-PM-1013-07","40D","2",2018-10-13,7,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9557399927792 40.7971563708988)",-73.9557399927792,40.7971563708988,"1","2","0"
"1658","6C-PM-1020-03","06C","2",2018-10-20,3,"1","1",NA,"Gray+","1","POINT (-73.9768254058709 40.7716757945251)",-73.9768254058709,40.7716757945251,"3","2","0"
"1659","8D-AM-1007-03","08D","1",2018-10-07,3,"1","1",NA,"Gray+","1","POINT (-73.9736016229655 40.77237813767141)",-73.9736016229655,40.7723781376714,"3","2","0"
"1660","8I-AM-1006-07","08I","1",2018-10-06,7,"1","1","White","Gray+White","2","POINT (-73.9690498876944 40.7700011818847)",-73.9690498876944,40.7700011818847,"4","1","0"
"1661","4A-PM-1007-05","04A","2",2018-10-07,5,"1","1","White","Gray+White","1","POINT (-73.9800499498034 40.770218109957305)",-73.9800499498034,40.7702181099573,"3","1","0"
"1662","5E-AM-1008-02","05E","1",2018-10-08,2,"1","1","Cinnamon","Gray+Cinnamon","2","POINT (-73.974519308015 40.7691228794395)",-73.974519308015,40.7691228794395,"1","3","0"
"1663","38E-AM-1010-10","38E","1",2018-10-10,10,"1","1","Cinnamon","Gray+Cinnamon","2","POINT (-73.9561600237284 40.7953143196705)",-73.9561600237284,40.7953143196705,"0","2","0"
"1664","17D-AM-1008-04","17D","1",2018-10-08,4,"1","1","White","Gray+White","1","POINT (-73.9696720362627 40.7791851598197)",-73.9696720362627,40.7791851598197,"0","1","0"
"1665","9E-AM-1008-03","09E","1",2018-10-08,3,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9729142912203 40.7724091146678)",-73.9729142912203,40.7724091146678,"2","1","0"
"1666","39B-PM-1014-04","39B","2",2018-10-14,4,"1","1",NA,"Gray+","2","POINT (-73.9583944353352 40.7979689846815)",-73.9583944353352,40.7979689846815,"4","1","0"
"1667","22F-PM-1014-07","22F","2",2018-10-14,7,"1","1",NA,"Gray+","1","POINT (-73.9649465476871 40.7822708362663)",-73.9649465476871,40.7822708362663,"5","1","0"
"1668","18H-PM-1014-01","18H","2",2018-10-14,1,"1","1","White","Gray+White","1","POINT (-73.9645989003589 40.7782157459155)",-73.9645989003589,40.7782157459155,"4","1","0"
"1669","2G-PM-1007-02","02G","2",2018-10-07,2,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9746934810667 40.7659431884158)",-73.9746934810667,40.7659431884158,"0","1","0"
"1670","14F-PM-1012-03","14F","2",2018-10-12,3,"1","1","Cinnamon, White","Gray+Cinnamon, White","1","POINT (-73.9691821206863 40.7763203164339)",-73.9691821206863,40.7763203164339,"2","0","0"
"1671","9I-PM-1010-06","09I","2",2018-10-10,6,"1","1","Cinnamon","Gray+Cinnamon","1","POINT (-73.9682688752331 40.7711934835539)",-73.9682688752331,40.7711934835539,"3","1","0"
"1672","22I-AM-1007-01","22I","1",2018-10-07,1,"1","1","White","Gray+White","1","POINT (-73.9611399573659 40.781130706026005)",-73.9611399573659,40.781130706026,"3","1","0"
"1673","29B-PM-1010-03","29B","2",2018-10-10,3,"2","1","White","Gray+White","1","POINT (-73.9640989602986 40.7899295439265)",-73.9640989602986,40.7899295439265,"2","3","0"
"1674","11B-PM-1014-02","11B","2",2018-10-14,2,"2","1",NA,"Gray+","2","POINT (-73.9746940851342 40.7760966488186)",-73.9746940851342,40.7760966488186,"5","0","0"
